Datetime,transaction_count,dr_amount,cr_amount,total_amount,hour,dow,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,dr_cr_imbalance,tc_lag1,tc_diff1,tc_roll_mean_24,tc_roll_std_24,tc_wow_diff,amt_roll_std_24,seasonal_baseline,residual,residual_roll_std,seasonal_z,z_flag,ewma,ewma_limit,ewma_flag,cusum_up,cusum_dn,cusum_threshold,cusum_warn_level,sb_flag,sb_pre_alarm,if_score,if_threshold,if_flag,lof_score,lof_threshold,lof_flag,votes,is_anomaly,combined_score,building_stress,status,cum_confirmed_anomalies,cum_building_stress
2025-01-02 10:00:00,107,48572.0,68310.0,116882.0,10,3,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.16886972442527998,91.0,16.0,,,,,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-02 11:00:00,94,42116.0,39550.0,81666.0,11,3,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.031420279917224826,107.0,-13.0,,,,,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-02 12:00:00,55,31903.0,32521.0,64424.0,12,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.00959254947613504,94.0,-39.0,,,,,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-02 13:00:00,49,23030.0,31599.0,54629.0,13,3,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.15685520776130332,55.0,-6.0,,,,,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-02 14:00:00,72,37112.0,44398.0,81510.0,14,3,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.08938670854240532,49.0,23.0,,,,,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-02 15:00:00,130,58642.0,64594.0,123236.0,15,3,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.04829718347574186,72.0,58.0,,,,,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-02 16:00:00,174,95766.0,96082.0,191848.0,16,3,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.001647128731450255,130.0,44.0,,,,,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-02 17:00:00,232,111329.0,129464.0,240793.0,17,3,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.07531333837221858,174.0,58.0,,,,,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-02 18:00:00,32,17776.0,18313.0,36089.0,18,3,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.014879467996674979,232.0,-200.0,,,,,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-02 19:00:00,0,0.0,0.0,0.0,19,3,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.0,32.0,-32.0,,,,,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-02 20:00:00,0,0.0,0.0,0.0,20,3,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,,,,,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-02 21:00:00,0,0.0,0.0,0.0,21,3,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,,,,,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-02 22:00:00,0,0.0,0.0,0.0,22,3,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,,,,,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-02 23:00:00,0,0.0,0.0,0.0,23,3,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,,,,,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 00:00:00,0,0.0,0.0,0.0,0,4,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,47.041666666666664,63.14818952733095,,65378.00306576941,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 01:00:00,0,0.0,0.0,0.0,1,4,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,47.041666666666664,63.14818952733095,,65378.00306576941,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 02:00:00,0,0.0,0.0,0.0,2,4,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,47.041666666666664,63.14818952733095,,65378.00306576941,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 03:00:00,0,0.0,0.0,0.0,3,4,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,47.041666666666664,63.14818952733095,,65378.00306576941,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 04:00:00,0,0.0,0.0,0.0,4,4,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,47.041666666666664,63.14818952733095,,65378.00306576941,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 05:00:00,0,0.0,0.0,0.0,5,4,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,47.041666666666664,63.14818952733095,,65378.00306576941,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 06:00:00,17,10180.0,11589.0,21769.0,6,4,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.06472209462563161,0.0,17.0,47.041666666666664,63.14818952733095,,65378.00306576941,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 07:00:00,31,13941.0,20071.0,34012.0,7,4,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.18022520800870256,17.0,14.0,47.041666666666664,63.14818952733095,,65270.281113074045,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 08:00:00,57,24207.0,35786.0,59993.0,8,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.193002633596693,31.0,26.0,47.375,63.036781878243254,,65186.89766834428,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 09:00:00,89,34941.0,53004.0,87945.0,9,4,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.2053873968116799,57.0,32.0,47.541666666666664,63.05758525325097,,65224.062028004446,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 10:00:00,117,61147.0,65786.0,126933.0,10,4,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.03654655175130383,89.0,28.0,47.458333333333336,62.9989504168378,,65564.2097307913,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 11:00:00,117,49368.0,46896.0,96264.0,11,4,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.025679114943125747,117.0,0.0,47.875,63.441388561480075,,66041.79928649876,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 12:00:00,63,32071.0,42565.0,74636.0,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.14060050645122393,117.0,-54.0,48.833333333333336,64.33584886574018,,66410.38072010649,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 13:00:00,65,26177.0,36265.0,62442.0,13,4,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.16155533846868345,63.0,2.0,49.166666666666664,64.38989028577772,,66533.99822939768,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 14:00:00,88,41186.0,39879.0,81065.0,14,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0161226654824464,65.0,23.0,49.833333333333336,64.47086747999586,,66570.42699489473,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 15:00:00,162,67655.0,81106.0,148761.0,15,4,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.09041959640230704,88.0,74.0,50.5,64.79197481170024,,66561.78419266743,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 16:00:00,240,99547.0,122206.0,221753.0,16,4,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.10218079493492789,162.0,78.0,51.833333333333336,66.79733571012406,,67946.64047954485,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 17:00:00,265,112686.0,156606.0,269292.0,17,4,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.16309373062055085,240.0,25.0,54.583333333333336,73.10618641916444,,70824.41611753317,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 18:00:00,43,18992.0,24092.0,43084.0,18,4,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.11837066264361147,265.0,-222.0,55.958333333333336,76.80493596381548,,74250.9991859281,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 19:00:00,0,0.0,0.0,0.0,19,4,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.0,43.0,-43.0,56.416666666666664,76.68848145846803,,74187.07860184582,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 20:00:00,0,0.0,0.0,0.0,20,4,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,56.416666666666664,76.68848145846803,,74187.07860184582,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 21:00:00,0,0.0,0.0,0.0,21,4,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,56.416666666666664,76.68848145846803,,74187.07860184582,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 22:00:00,0,0.0,0.0,0.0,22,4,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,56.416666666666664,76.68848145846803,,74187.07860184582,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-03 23:00:00,0,0.0,0.0,0.0,23,4,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,56.416666666666664,76.68848145846803,,74187.07860184582,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 00:00:00,0,0.0,0.0,0.0,0,5,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,56.416666666666664,76.68848145846803,,74187.07860184582,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 01:00:00,0,0.0,0.0,0.0,1,5,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,56.416666666666664,76.68848145846803,,74187.07860184582,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 02:00:00,0,0.0,0.0,0.0,2,5,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,56.416666666666664,76.68848145846803,,74187.07860184582,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 03:00:00,0,0.0,0.0,0.0,3,5,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,56.416666666666664,76.68848145846803,,74187.07860184582,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 04:00:00,0,0.0,0.0,0.0,4,5,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,56.416666666666664,76.68848145846803,,74187.07860184582,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 05:00:00,0,0.0,0.0,0.0,5,5,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,56.416666666666664,76.68848145846803,,74187.07860184582,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 06:00:00,0,0.0,0.0,0.0,6,5,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,56.416666666666664,76.68848145846803,,74187.07860184582,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 07:00:00,0,0.0,0.0,0.0,7,5,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,55.708333333333336,77.1455311149939,,74746.23617725956,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 08:00:00,0,0.0,0.0,0.0,8,5,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,54.416666666666664,77.8336669452553,,75469.00562136924,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 09:00:00,0,0.0,0.0,0.0,9,5,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,52.041666666666664,78.61711240130128,,76217.3954436622,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 10:00:00,0,0.0,0.0,0.0,10,5,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,48.333333333333336,78.89655674784969,,76452.95300004793,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 11:00:00,0,0.0,0.0,0.0,11,5,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,43.458333333333336,78.07965785666899,,75049.18594088475,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 12:00:00,0,0.0,0.0,0.0,12,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,38.583333333333336,76.93244731110119,,74568.96168413747,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 13:00:00,0,0.0,0.0,0.0,13,5,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,35.958333333333336,77.1376404857586,,74511.06657577153,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 14:00:00,0,0.0,0.0,0.0,14,5,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,33.25,77.21469222662338,,74580.67500130554,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 15:00:00,0,0.0,0.0,0.0,15,5,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,29.583333333333332,76.58863388636533,,74088.03785171658,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 16:00:00,0,0.0,0.0,0.0,16,5,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,22.833333333333332,71.37206046130903,,69676.75806603224,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 17:00:00,0,0.0,0.0,0.0,17,5,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,12.833333333333334,54.422395219700434,,55289.212104970386,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 18:00:00,0,0.0,0.0,0.0,18,5,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,1.7916666666666667,8.777338244972878,,8794.484673172397,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 19:00:00,0,0.0,0.0,0.0,19,5,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 20:00:00,0,0.0,0.0,0.0,20,5,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 21:00:00,0,0.0,0.0,0.0,21,5,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 22:00:00,0,0.0,0.0,0.0,22,5,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-04 23:00:00,0,0.0,0.0,0.0,23,5,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-05 00:00:00,0,0.0,0.0,0.0,0,6,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-05 01:00:00,0,0.0,0.0,0.0,1,6,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-05 02:00:00,0,0.0,0.0,0.0,2,6,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-05 03:00:00,0,0.0,0.0,0.0,3,6,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-05 04:00:00,0,0.0,0.0,0.0,4,6,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
2025-01-05 05:00:00,0,0.0,0.0,0.0,5,6,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,False,0.0,,False,0.0,0.0,6.0,3.5999999999999996,False,False,,,False,,,False,0,False,0.19224016853932585,False,Normal,0,0
